Order Date,Category,Sales
2017-06-26,Furniture,800.0020000000001
2017-06-26,Office Supplies,1304.2
2017-06-26,Technology,2119.934
2017-06-27,Furniture,317.94599999999997
2017-06-27,Office Supplies,39.510000000000005
2017-06-27,Technology,1287.45
2017-06-29,Furniture,1381.2932
2017-06-29,Office Supplies,3078.388
2017-06-29,Technology,62.31
2017-06-30,Furniture,2105.661
2017-06-30,Office Supplies,1614.732
2017-06-30,Technology,1001.584
2017-07-01,Office Supplies,639.83
2017-07-02,Office Supplies,169.192
2017-07-03,Furniture,1016.678
2017-07-03,Office Supplies,459.78400000000005
2017-07-03,Technology,5486.942
2017-07-05,Furniture,332.028
2017-07-05,Office Supplies,64.366
2017-07-05,Technology,79.96
2017-07-06,Furniture,361.376
2017-07-06,Office Supplies,19.002000000000002
2017-07-07,Furniture,87.21
2017-07-07,Office Supplies,52.356
2017-07-07,Technology,1480.684
2017-07-08,Furniture,484.1
2017-07-08,Office Supplies,1304.2640000000001
2017-07-08,Technology,191.9
2017-07-09,Furniture,526.45
2017-07-09,Office Supplies,886.784
2017-07-09,Technology,257.98
2017-07-10,Furniture,18.84
2017-07-10,Office Supplies,340.374
2017-07-11,Office Supplies,236.89000000000001
2017-07-11,Technology,1492.002
2017-07-12,Office Supplies,3.816
2017-07-13,Furniture,91.008
2017-07-13,Office Supplies,373.94
2017-07-13,Technology,39.594
2017-07-14,Furniture,692.45
2017-07-14,Office Supplies,405.192
2017-07-14,Technology,2501.292
2017-07-15,Furniture,1847.529
2017-07-15,Office Supplies,242.8
2017-07-15,Technology,41.9
2017-07-16,Furniture,313.724
2017-07-16,Office Supplies,2.912
2017-07-17,Furniture,1241.149
2017-07-17,Office Supplies,200.76
2017-07-17,Technology,749.9639999999999
2017-07-18,Furniture,1473.888
2017-07-18,Office Supplies,32.936
2017-07-18,Technology,599.97
2017-07-20,Furniture,539.4159999999999
2017-07-20,Office Supplies,1353.822
2017-07-20,Technology,389.97
2017-07-21,Furniture,661.44
2017-07-21,Office Supplies,843.86
2017-07-21,Technology,2180.6440000000002
2017-07-22,Furniture,526.344
2017-07-22,Technology,29.97
2017-07-23,Office Supplies,338.488
2017-07-23,Technology,559.7
2017-07-24,Technology,2399.96
2017-07-25,Furniture,456.79999999999995
2017-07-25,Office Supplies,341.942
2017-07-26,Furniture,362.352
2017-07-26,Technology,1649.95
2017-07-27,Furniture,324.65
2017-07-27,Office Supplies,39.16
2017-07-27,Technology,778.8699999999999
2017-07-28,Office Supplies,24.964
2017-07-28,Technology,1145.6
2017-07-29,Furniture,418.63
2017-07-29,Office Supplies,273.332
2017-07-29,Technology,699.332
2017-07-30,Office Supplies,433.426
2017-07-30,Technology,89.95
2017-07-31,Furniture,36.96
2017-07-31,Office Supplies,1157.276
2017-07-31,Technology,363.79200000000003
2017-08-01,Office Supplies,277.724
2017-08-01,Technology,1807.926
2017-08-03,Furniture,307.332
2017-08-03,Office Supplies,184.2
2017-08-03,Technology,39.816
2017-08-04,Office Supplies,20.07
2017-08-05,Office Supplies,423.89599999999996
2017-08-05,Technology,79.78
2017-08-06,Furniture,161.14000000000001
2017-08-06,Office Supplies,437.93600000000004
2017-08-06,Technology,824.95
2017-08-07,Furniture,258.93399999999997
2017-08-07,Office Supplies,2033.69
2017-08-07,Technology,1187.0
2017-08-10,Furniture,121.3
2017-08-10,Office Supplies,247.27999999999997
2017-08-10,Technology,1454.49
2017-08-11,Office Supplies,555.1419999999999
2017-08-11,Technology,153.584
2017-08-12,Furniture,1834.8200000000002
2017-08-12,Office Supplies,1140.7
2017-08-12,Technology,717.564
2017-08-13,Furniture,455.632
2017-08-13,Office Supplies,2185.9480000000003
2017-08-13,Technology,1.584
2017-08-14,Furniture,418.296
2017-08-14,Office Supplies,22.439999999999998
2017-08-15,Office Supplies,1949.872
2017-08-16,Office Supplies,80.564
2017-08-17,Furniture,4970.114
2017-08-17,Office Supplies,4377.0380000000005
2017-08-17,Technology,170.136
2017-08-18,Furniture,204.38
2017-08-18,Office Supplies,4472.954
2017-08-18,Technology,2401.15
2017-08-19,Office Supplies,512.446
2017-08-20,Office Supplies,549.11
2017-08-20,Technology,143.84
2017-08-21,Furniture,2093.584
2017-08-21,Office Supplies,5992.322
2017-08-21,Technology,465.148
2017-08-22,Furniture,524.54
2017-08-23,Furniture,2.784
2017-08-23,Office Supplies,219.664
2017-08-23,Technology,4367.896
2017-08-24,Office Supplies,685.0560000000002
2017-08-25,Furniture,130.98
2017-08-25,Office Supplies,231.008
2017-08-26,Furniture,64.96
2017-08-26,Office Supplies,53.72
2017-08-26,Technology,71.98
2017-08-27,Furniture,2037.74
2017-08-27,Office Supplies,1804.956
2017-08-27,Technology,2347.842
2017-08-28,Furniture,1137.75
2017-08-28,Office Supplies,270.714
2017-08-28,Technology,35.168
2017-08-29,Furniture,148.02
2017-08-29,Office Supplies,87.44800000000001
2017-08-31,Furniture,569.568
2017-08-31,Office Supplies,1243.954
2017-08-31,Technology,1349.308
2017-09-01,Furniture,896.72
2017-09-01,Office Supplies,345.1
2017-09-01,Technology,19.99
2017-09-02,Furniture,2527.552
2017-09-02,Office Supplies,2852.518
2017-09-02,Technology,3974.784
2017-09-03,Furniture,620.631
2017-09-03,Office Supplies,589.448
2017-09-03,Technology,385.77000000000004
2017-09-04,Furniture,3722.982
2017-09-04,Office Supplies,1477.484
2017-09-04,Technology,159.736
2017-09-05,Office Supplies,237.476
2017-09-05,Technology,89.568
2017-09-07,Furniture,470.68800000000005
2017-09-07,Office Supplies,2388.661
2017-09-07,Technology,989.216
2017-09-08,Furniture,1000.239
2017-09-08,Office Supplies,236.072
2017-09-08,Technology,948.016
2017-09-09,Furniture,482.56399999999996
2017-09-09,Office Supplies,1427.003
2017-09-09,Technology,2446.494
2017-09-10,Furniture,362.352
2017-09-10,Office Supplies,1290.5240000000001
2017-09-10,Technology,853.77
2017-09-11,Furniture,2810.894
2017-09-11,Office Supplies,2529.2000000000003
2017-09-11,Technology,223.91199999999998
2017-09-12,Furniture,8.36
2017-09-12,Office Supplies,483.19
2017-09-13,Office Supplies,15.92
2017-09-14,Furniture,830.718
2017-09-14,Office Supplies,1307.08
2017-09-14,Technology,2229.549
2017-09-15,Furniture,2612.768
2017-09-15,Office Supplies,3482.828
2017-09-15,Technology,1189.43
2017-09-16,Furniture,22.512
2017-09-16,Office Supplies,633.1859999999999
2017-09-16,Technology,193.952
2017-09-17,Furniture,2335.29
2017-09-17,Office Supplies,658.206
2017-09-17,Technology,1985.73
2017-09-18,Furniture,30.14
2017-09-18,Office Supplies,872.79
2017-09-18,Technology,609.0
2017-09-19,Furniture,481.804
2017-09-19,Office Supplies,262.954
2017-09-19,Technology,903.4300000000001
2017-09-20,Furniture,5496.174
2017-09-20,Office Supplies,113.824
2017-09-20,Technology,1749.92
2017-09-21,Office Supplies,186.212
2017-09-21,Technology,151.96
2017-09-22,Furniture,254.03
2017-09-22,Office Supplies,5854.139
2017-09-22,Technology,1763.0439999999999
2017-09-23,Furniture,804.732
2017-09-23,Office Supplies,1011.1759999999999
2017-09-23,Technology,579.8779999999999
2017-09-24,Furniture,1427.24
2017-09-24,Office Supplies,438.578
2017-09-24,Technology,4584.644
2017-09-25,Furniture,805.7360000000001
2017-09-25,Office Supplies,486.517
2017-09-25,Technology,119.96
2017-09-26,Furniture,428.37600000000003
2017-09-26,Office Supplies,1058.2
2017-09-28,Furniture,42.016000000000005
2017-09-28,Office Supplies,462.871
2017-09-28,Technology,54.384
2017-09-29,Furniture,553.688
2017-09-29,Office Supplies,813.906
2017-09-29,Technology,576.486
2017-09-30,Office Supplies,380.78
2017-09-30,Technology,159.98
2017-10-01,Furniture,559.76
2017-10-01,Office Supplies,609.066
2017-10-01,Technology,1809.64
2017-10-02,Furniture,2758.4640000000004
2017-10-02,Office Supplies,2139.6240000000003
2017-10-02,Technology,519.934
2017-10-03,Furniture,255.20800000000003
2017-10-03,Office Supplies,1877.302
2017-10-03,Technology,371.97
2017-10-04,Furniture,19.98
2017-10-05,Furniture,935.802
2017-10-05,Office Supplies,228.308
2017-10-05,Technology,5520.505999999999
2017-10-06,Furniture,41.96
2017-10-06,Office Supplies,1137.732
2017-10-06,Technology,319.96
2017-10-07,Furniture,462.43
2017-10-07,Office Supplies,739.822
2017-10-07,Technology,1546.958
2017-10-08,Furniture,145.764
2017-10-08,Office Supplies,83.44
2017-10-08,Technology,379.152
2017-10-09,Furniture,1333.393
2017-10-09,Office Supplies,163.19600000000003
2017-10-10,Furniture,239.358
2017-10-12,Furniture,3123.328
2017-10-12,Office Supplies,233.788
2017-10-12,Technology,2278.238
2017-10-13,Furniture,1514.996
2017-10-13,Office Supplies,6648.882
2017-10-13,Technology,241.924
2017-10-14,Furniture,9.46
2017-10-14,Office Supplies,78.512
2017-10-14,Technology,46.36
2017-10-15,Furniture,532.96
2017-10-15,Office Supplies,484.98
2017-10-16,Furniture,2422.558
2017-10-16,Office Supplies,432.526
2017-10-16,Technology,618.513
2017-10-17,Office Supplies,73.56
2017-10-17,Technology,52.792
2017-10-19,Furniture,531.1622
2017-10-19,Office Supplies,1924.452
2017-10-19,Technology,326.25600000000003
2017-10-20,Furniture,328.29999999999995
2017-10-20,Office Supplies,989.574
2017-10-20,Technology,15.984
2017-10-21,Furniture,1470.238
2017-10-21,Office Supplies,1268.655
2017-10-21,Technology,1798.308
2017-10-22,Furniture,1005.3409999999999
2017-10-22,Office Supplies,468.27799999999996
2017-10-22,Technology,13685.258
2017-10-23,Furniture,1193.4
2017-10-23,Office Supplies,380.07400000000007
2017-10-23,Technology,1778.92
2017-10-24,Furniture,517.405
2017-10-24,Office Supplies,11.68
2017-10-26,Furniture,356.85
2017-10-26,Office Supplies,442.836
2017-10-26,Technology,200.18200000000002
2017-10-27,Furniture,746.241
2017-10-27,Office Supplies,145.095
2017-10-27,Technology,194.98399999999998
2017-10-28,Furniture,77.952
2017-10-28,Office Supplies,280.59799999999996
2017-10-28,Technology,50.176
2017-10-29,Office Supplies,46.96
2017-10-30,Furniture,1301.758
2017-10-30,Office Supplies,2133.092
2017-10-30,Technology,590.88
2017-10-31,Office Supplies,15.16
2017-10-31,Technology,508.768
2017-11-01,Furniture,2665.62
2017-11-01,Office Supplies,255.81
2017-11-02,Furniture,1159.624
2017-11-02,Office Supplies,2025.652
2017-11-02,Technology,3109.1099999999997
2017-11-03,Furniture,2524.05
2017-11-03,Office Supplies,407.50100000000003
2017-11-03,Technology,1605.386
2017-11-04,Furniture,523.764
2017-11-04,Office Supplies,473.76800000000003
2017-11-04,Technology,9670.564
2017-11-05,Furniture,396.024
2017-11-05,Office Supplies,815.552
2017-11-05,Technology,1143.488
2017-11-06,Furniture,2681.362
2017-11-06,Office Supplies,1481.478
2017-11-06,Technology,125.91
2017-11-07,Furniture,623.322
2017-11-07,Office Supplies,160.892
2017-11-07,Technology,1629.164
2017-11-08,Furniture,274.2
2017-11-08,Office Supplies,109.9
2017-11-09,Furniture,883.018
2017-11-09,Office Supplies,2250.7200000000003
2017-11-09,Technology,1617.754
2017-11-10,Furniture,1482.52
2017-11-10,Office Supplies,1444.8280000000002
2017-11-10,Technology,1080.2
2017-11-11,Furniture,123.84
2017-11-11,Office Supplies,1656.194
2017-11-11,Technology,35.184
2017-11-12,Furniture,250.304
2017-11-12,Office Supplies,1375.124
2017-11-12,Technology,1285.9579999999999
2017-11-13,Furniture,2765.6532
2017-11-13,Office Supplies,1971.528
2017-11-13,Technology,1896.239
2017-11-14,Furniture,321.568
2017-11-14,Office Supplies,225.19799999999998
2017-11-14,Technology,287.892
2017-11-15,Furniture,559.2
2017-11-16,Furniture,289.59
2017-11-16,Office Supplies,1225.466
2017-11-16,Technology,3240.178
2017-11-17,Furniture,515.4928
2017-11-17,Office Supplies,1722.21
2017-11-17,Technology,11457.179999999998
2017-11-18,Furniture,152.966
2017-11-18,Office Supplies,1109.32
2017-11-18,Technology,207.47000000000003
2017-11-19,Furniture,2603.165
2017-11-19,Office Supplies,4762.139
2017-11-19,Technology,31.968
2017-11-20,Furniture,880.862
2017-11-20,Office Supplies,274.48199999999997
2017-11-20,Technology,1832.93
2017-11-21,Furniture,98.4
2017-11-21,Office Supplies,382.64
2017-11-21,Technology,1755.144
2017-11-22,Office Supplies,35.712
2017-11-23,Furniture,186.697
2017-11-23,Office Supplies,445.964
2017-11-23,Technology,520.448
2017-11-24,Furniture,1734.028
2017-11-24,Office Supplies,2832.945
2017-11-24,Technology,392.668
2017-11-25,Furniture,2639.309
2017-11-25,Office Supplies,686.928
2017-11-25,Technology,339.91999999999996
2017-11-26,Furniture,1375.6000000000001
2017-11-26,Office Supplies,463.89
2017-11-26,Technology,3208.682
2017-11-27,Furniture,65.78
2017-11-27,Office Supplies,1185.016
2017-11-27,Technology,367.45799999999997
2017-11-28,Furniture,4659.14
2017-11-28,Office Supplies,273.914
2017-11-28,Technology,1979.89
2017-11-29,Furniture,491.888
2017-11-30,Furniture,4129.728
2017-11-30,Office Supplies,1417.566
2017-11-30,Technology,1097.9879999999998
2017-12-01,Furniture,2542.292
2017-12-01,Office Supplies,1371.45
2017-12-01,Technology,1417.436
2017-12-02,Furniture,3527.504
2017-12-02,Office Supplies,2665.612
2017-12-02,Technology,3758.066
2017-12-03,Furniture,591.84
2017-12-03,Office Supplies,447.932
2017-12-03,Technology,364.07
2017-12-04,Furniture,992.782
2017-12-04,Office Supplies,199.138
2017-12-04,Technology,1447.7179999999998
2017-12-05,Furniture,321.48
2017-12-05,Office Supplies,796.0600000000001
2017-12-05,Technology,335.596
2017-12-06,Office Supplies,10.68
2017-12-07,Furniture,82.38
2017-12-07,Office Supplies,2279.774
2017-12-07,Technology,554.36
2017-12-08,Furniture,3368.265
2017-12-08,Office Supplies,2632.752
2017-12-08,Technology,1642.0240000000001
2017-12-09,Furniture,1927.233
2017-12-09,Office Supplies,1447.079
2017-12-09,Technology,2096.078
2017-12-10,Furniture,2102.264
2017-12-10,Office Supplies,973.235
2017-12-10,Technology,798.06
2017-12-11,Furniture,1448.529
2017-12-11,Office Supplies,899.7460000000001
2017-12-11,Technology,475.69
2017-12-13,Furniture,489.01599999999996
2017-12-13,Office Supplies,91.92000000000002
2017-12-14,Furniture,1852.5320000000002
2017-12-14,Office Supplies,320.73199999999997
2017-12-14,Technology,1724.45
2017-12-15,Furniture,22.77
2017-12-15,Office Supplies,87.342
2017-12-15,Technology,196.776
2017-12-16,Furniture,197.712
2017-12-16,Office Supplies,321.09
2017-12-16,Technology,339.9
2017-12-17,Furniture,629.26
2017-12-17,Office Supplies,1398.498
2017-12-18,Furniture,1380.6810000000003
2017-12-18,Office Supplies,2115.91
2017-12-18,Technology,149.32
2017-12-19,Furniture,115.378
2017-12-19,Office Supplies,1780.548
2017-12-20,Office Supplies,377.736
2017-12-21,Furniture,15.92
2017-12-21,Office Supplies,1772.05
2017-12-21,Technology,352.97
2017-12-22,Furniture,4086.456
2017-12-22,Office Supplies,1851.8129999999999
2017-12-22,Technology,1503.752
2017-12-23,Furniture,282.114
2017-12-23,Office Supplies,1149.692
2017-12-23,Technology,494.97
2017-12-24,Furniture,1393.4940000000001
2017-12-24,Office Supplies,1479.638
2017-12-24,Technology,3359.9220000000005
2017-12-25,Furniture,832.454
2017-12-25,Office Supplies,1465.265
2017-12-25,Technology,401.208
2017-12-26,Office Supplies,814.5939999999999
2017-12-27,Office Supplies,13.248
2017-12-27,Technology,164.388
2017-12-28,Furniture,551.2568
2017-12-28,Office Supplies,1091.244
2017-12-28,Technology,14.85
2017-12-29,Furniture,2330.718
2017-12-29,Office Supplies,282.44
2017-12-29,Technology,302.376
2017-12-30,Furniture,323.136
2017-12-30,Office Supplies,299.724
2017-12-30,Technology,90.93
